19.25472815,-98.40714362
19.0835822,-98.20252894
19.00746624,-98.26740104
19.26857909,-98.4295072
19.13299858,-98.22477043
19.08251557,-98.21450072
19.11410636,-98.255979
19.09693574,-98.20731778
19.11528918,-98.23599364
19.11513666,-98.24267964
19.26943178,-98.41425921
19.10700611,-98.25256988
19.09039863,-98.19453772
19.0969611,-98.20194257
19.12763677,-98.26527555
19.11525938,-98.23594557
19.11534861,-98.23608953
19.0590671,-98.24864994
19.10350056,-98.25556968
19.00988662,-98.32234977
19.12754623,-98.26515503
19.11421641,-98.2417402
19.22738088,-98.37207095
19.11831653,-98.26742134
19.16086848,-98.40348625
19.0355968,-98.28080094
19.11126988,-98.18465921
19.11741953,-98.23995285
19.0315389,-98.26199674
19.10558605,-98.25309861
19.11206704,-98.25203216
19.10296545,-98.20667468
19.10300138,-98.20667561
19.08361554,-98.26394509
19.1129673,-98.25858233
19.1078982,-98.25785706
19.05389568,-98.31477111
19.11622742,-98.24373764
19.13554928,-98.22312211
19.10351396,-98.25332409
19.10915059,-98.2502678
19.04814599,-98.29848893
19.11352093,-98.24506001
19.1757247,-98.3069013
19.10556883,-98.24433205
19.11266896,-98.24430185
19.11661184,-98.24335478
19.11055371,-98.24474267
18.90646241,-98.43256474
19.08173733,-98.28513634
19.11502726,-98.25735361
19.15754404,-98.38506526
19.0488848,-98.25813801
18.99879617,-98.3469248
19.02702027,-98.28674793
19.11584606,-98.27022564
19.13364147,-98.27357914
19.11925184,-98.23884331
19.07422412,-98.25932853
19.08638109,-98.2659453
19.13117268,-98.24246629
19.13117268,-98.24246629
19.13248387,-98.24430825
19.25828185,-98.41111944
19.07658613,-98.2715066
18.92925552,-98.46148963
19.07582024,-98.28486002
19.06809916,-98.3158378
19.1719708,-98.37881213
19.07836269,-98.26439301
19.11589855,-98.25977898
19.09389045,-98.19236617
19.07312551,-98.31304695
19.09776969,-98.18606585
19.08343964,-98.27784152
19.10774931,-98.24290751
19.11296405,-98.24243614
19.1618346,-98.38168063
19.11142726,-98.24757822
19.16155989,-98.38460053
19.11210416,-98.24610768
18.97577441,-98.33899424
19.11265155,-98.24426109
19.07319396,-98.29118004
19.16393794,-98.38406134
19.14053088,-98.25432654
19.14087368,-98.2541973
19.14047974,-98.25435524
19.10289694,-98.25787073
19.14087333,-98.25419743
19.14213271,-98.2533888
19.1150567,-98.24104026
19.11267895,-98.24684322
19.1396769,-98.25806487
19.11429245,-98.26157833
19.10329183,-98.2430515
19.06828152,-98.2492442
19.07170927,-98.25557745
19.11249296,-98.25877383
19.11384688,-98.25806134
19.11215129,-98.24309012
19.03744003,-98.31900657
19.03685781,-98.31801929
18.97600566,-98.33681072
19.13253087,-98.24437427
19.13170153,-98.24320924
18.99455833,-98.34572
19.11138651,-98.24358051
19.16207343,-98.38232654
19.11753889,-98.24089318
19.14288356,-98.37392779
19.03015506,-98.27036549
19.11137171,-98.24553744
19.07185766,-98.25600293
19.09328974,-98.20841691
19.09541477,-98.20736818
19.06686739,-98.29477832
19.16096375,-98.38076366
19.07933757,-98.2796698
19.08160156,-98.28210125
19.0757463,-98.28561951
19.06889648,-98.30500157
19.10936432,-98.25738768
19.1260379,-98.27072393
19.06024878,-98.27588651
18.98880235,-98.35054932
19.01078751,-98.26563877
19.07414533,-98.25920534
19.08122231,-98.22855545
19.02992251,-98.2681056
19.07970247,-98.27680107
19.1136609,-98.25891731
19.09862466,-98.22801
19.11781118,-98.2599218
19.15760005,-98.37964057
19.2092985,-98.36170751
18.89068149,-98.43563752
19.03563206,-98.27980782
19.13267843,-98.27290929
18.99682809,-98.24864977
19.26490075,-98.41417693
19.13946831,-98.26675684
19.14010937,-98.268974
19.27038609,-98.46550699
19.00086272,-98.33204166
19.11608532,-98.24663729
18.88202243,-98.46416529
19.00220456,-98.33464741
19.10345692,-98.25585687
19.08362993,-98.28175476
19.01002321,-98.34667689
19.10340452,-98.25579938
19.10430734,-98.25835296
19.00971853,-98.32250392
19.00993762,-98.32231988
19.00941027,-98.33624968
19.10803539,-98.25077871
19.15737058,-98.3825049
19.11507434,-98.26114914
19.11735987,-98.23974542
19.11568679,-98.24060221
19.17354444,-98.30951853
19.16199742,-98.3831543
19.12009472,-98.23867356
19.11859956,-98.24525428
19.17582186,-98.30676422
19.16197937,-98.38335063
19.11477762,-98.24293037
19.1336402,-98.24881824
19.09756652,-98.20739025
18.99271301,-98.27702168
19.11887565,-98.24510858
19.06973616,-98.29733467
19.11623348,-98.24254423
19.16423965,-98.38208566
19.1195341,-98.25570174
19.12004429,-98.26532331
19.11954332,-98.25571098
19.1418628,-98.25838445
19.10802139,-98.25465338
19.10787285,-98.25435218
19.26232667,-98.41485226
19.32931878,-98.19730773
19.234548,-98.19763474
19.26281682,-98.23394647
19.32020923,-98.20643104
19.21888164,-98.24435444
19.19563199,-98.23162008
19.14223956,-98.22099487
19.15985434,-98.22502582
19.30626876,-98.20146643
19.33076587,-98.19408047
19.32757946,-98.19413102
19.31637592,-98.20616826
19.30183687,-98.19428365
19.20088358,-98.30139055
19.31960798,-98.19112581
19.33488831,-98.1901787
19.33486678,-98.19003999
19.31323623,-98.18503158
19.29623579,-98.39826483
19.1969442,-98.24007061
19.31717986,-98.19312854
19.23561043,-98.19727275
19.3009164,-98.39855447
19.31829965,-98.19580675
19.3312676,-98.19645374
19.32029935,-98.20813569
19.14338999,-98.22178806
19.4607662,-98.42460355
19.27324721,-98.23652846
19.16935943,-98.22860601
19.1745543,-98.23107689
19.31418964,-98.19572707
19.31328784,-98.38636114
19.31954305,-98.19018564
19.17023454,-98.2250919
19.15107502,-98.22846324
19.31483496,-98.20154856
19.25113455,-98.20205779
19.33085342,-98.19731954
19.16532339,-98.22686435
19.17387471,-98.2310356
19.56675046,-98.38318063
19.15853231,-98.23184615
19.25092785,-98.19884728
19.15109501,-98.21754549
19.31511517,-98.19812566
19.18801941,-98.19378177
19.26654582,-98.19871202
19.32969808,-98.20983963
19.33592647,-98.21358502
19.16594256,-98.22528919
19.16081082,-98.22558462
19.16198027,-98.22600171
19.24982576,-98.20301666
19.14776353,-98.22180812
19.19874128,-98.19424667
19.26776726,-98.20296605
19.16843826,-98.22815364
19.16304874,-98.22610506
19.29717138,-98.19522938
19.24028667,-98.19550227
19.19895781,-98.19257991
19.16582898,-98.2265085
19.24158564,-98.20803914
19.17239575,-98.2320492
19.17159375,-98.22926947
19.30465529,-98.39732349
19.1602278,-98.22515122
19.25045461,-98.20067278
19.24117266,-98.20196948
19.31283566,-98.39197863
19.29715197,-98.24159882
19.14650079,-98.22162411
19.24132185,-98.20389234
19.33421398,-98.31837552
19.24936319,-98.20110383
19.129025,-98.19212556
19.25202874,-98.20019823
19.25285685,-98.19962896
19.25201202,-98.20027211
19.29722316,-98.24724647
19.16605375,-98.22473891
19.24483166,-98.22646161
19.21405864,-98.19662161
19.21128793,-98.19700999
19.21059017,-98.23867463
19.14376814,-98.22129303
19.24965411,-98.20109495
19.53440717,-98.34993839
19.25134157,-98.20312045
19.16871592,-98.32390172
18.97935699,-98.33744091
18.94186112,-98.25695684
